framework,category,row_count,mode,instrumentation_enabled,warmup_runs,measured_runs,mean_ms,median_ms,minimum_ms,maximum_ms,standard_deviation_ms,p90_ms,preparation_ms,alignment_ms,decision_ms,controller_ms,policy_ms,session_ms,setup_ms,position_ms,diagnostics_ms,normalization_ms,serialization_ms,manifest_ms,memory_bytes,repeated_indicator_calculations
elder_impulse_system,momentum,10000,stateful_policy_instrumented,True,1,5,3646.66854001116,3574.0187000483274,3501.7964000580832,3896.933399955742,147.59146741978097,3829.7571999719366,2.9464200139045715,64.51293998397887,2287.389899394475,96.05752,41.36118,21.7265,1.4588,21.9566,200.96581862308085,229.88987532444295,197.9663752950728,0.2193999709561467,28109038,0
ema_ribbon_trend,trend_following,10000,stateful_policy_instrumented,True,1,5,3230.298119992949,3162.641300004907,3133.864299976267,3418.085899902508,111.7098765634627,3370.44753995724,3.840500023216009,64.3443799810484,1897.0543812029064,91.306,39.73998,17.6113,1.3182,19.5211,192.81251865904775,223.13410236965865,190.3198623796925,0.2162799937650561,28069032,0
engulfing_confirmation_trend,price_action,10000,stateful_policy_instrumented,True,1,5,3381.604760000482,3378.8133999332786,3336.3013000926003,3433.1922999117523,30.898689784838343,3413.778659980744,2.797579998150468,61.10592000186443,2065.992199070752,103.9441,52.97466,17.4032,16.617,18.1331,184.26820328459144,220.58397990185767,189.6851198747754,0.2777599962428212,29418628,0
heikin_ashi_trend,trend_following,10000,stateful_policy_instrumented,True,1,5,3538.3175800088798,3540.860899956897,3524.9390000244603,3544.890800025314,7.09276173330948,3544.1643200349063,3.0215800274163485,62.95582000166178,2233.1309990258887,90.59826,40.0231,17.9245,1.3116,20.1682,189.58213506266475,219.52738466206935,187.25196465384212,0.2236999804154038,28079038,0
ichimoku_cloud_trading,trend_following,10000,stateful_policy_instrumented,True,1,5,2758.8480999926105,2703.1273000175133,2653.195899911225,3043.7668000813574,143.63774399207315,2907.641680072993,2.996320021338761,61.65847999509424,1404.7920800745487,108.47736,59.00366,19.6823,1.4449,42.9578,184.334980067797,227.22346058581024,195.36290059331805,0.2667799824848771,28857251,0
inside_bar_breakout,price_action,10000,stateful_policy_instrumented,True,1,5,3576.0367599781603,3555.872300057672,3491.0407999996096,3740.447399904952,85.64595825551407,3667.38571994938,3.05029998999089,64.98806001618505,2234.880122635513,105.32406,53.77368,17.4367,16.4384,17.9572,191.9990370748565,223.5997556243092,191.6608956176788,0.2665399806573987,29238746,0
keltner_channel_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3263.059840002097,3267.2980000497773,3225.7680000038818,3282.026099972427,19.414531055751407,3278.4242999739945,3.2645399449393158,60.644100001081824,1960.7927015982568,89.90098,39.6472,18.1542,1.3742,19.0337,187.33714080881327,218.2348580332473,185.72025801986456,0.229340000078082,28149032,0
macd_momentum,momentum,10000,stateful_policy_instrumented,True,1,5,3227.743480005301,3223.2103999704123,3174.1435999283567,3300.080000073649,40.63524532536432,3269.832480070181,3.2464199932292104,64.36306000687182,1919.0153416246176,89.44612,38.99356,17.6467,1.3024,18.8724,187.2775609139353,219.1934379749,186.47759796585888,0.2375799929723143,28039032,0
momentum_acceleration_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3612.80936000403,3647.646600031294,3432.8267999226227,3732.283200020902,110.5402862860184,3721.7339200200513,3.0463399831205606,66.37954004108906,2205.9418197721243,111.99218,57.26958,18.467,17.3129,20.2949,205.3056005155668,236.08984081074595,202.50344078522176,0.2786400495097041,29458624,0
nr4_nr7_volatility_breakout,price_action,10000,stateful_policy_instrumented,True,1,5,3401.90348001197,3401.8781000049785,3386.6987999062985,3419.894200051204,10.86432577878245,3413.733440032229,2.7190200285986066,64.22105999663472,2063.0132406484336,107.96944,54.92946,18.2045,16.9826,19.5929,184.34533919207752,225.80919817555696,194.201278174296,0.2685599960386753,29398090,0
opening_range_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3314.4834799924865,3310.0555000128224,3297.717599896714,3340.7511999830604,15.74981297913977,3333.5810400079936,9.22870000358671,63.585179974325,1900.5047975108027,106.7069,54.04712,18.1355,17.1055,18.6541,191.2325581535697,222.7234003832564,191.3609803887084,0.2662600018084049,29298743,0
parabolic_sar_trend,trend_following,10000,stateful_policy_instrumented,True,1,5,3106.566719990224,3104.705999954604,3058.313399902545,3144.3409000057727,28.369215793861063,3135.5896200053394,3.0970999971032143,62.49246001243591,1806.9465182488784,88.76286,38.73148,18.9571,1.329,19.2356,185.209498857148,217.38938125781715,183.81980126723647,0.2349599963054061,28099032,0
pin_bar_rejection,price_action,10000,stateful_policy_instrumented,True,1,5,4162.137879990041,4101.765500032343,4016.4023999823257,4446.465899934992,151.93908728399296,4340.142179979011,3.152079996652901,65.9783799899742,2659.2484603170305,136.96936,83.39756,18.5654,18.7008,44.4502,203.7178038153797,274.59581694565713,242.63569694012403,0.2803999930620193,31388586,0
pivot_range_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3454.8410000046715,3466.2809999426827,3419.81550003402,3483.1592000555247,27.42422738283959,3482.162480056286,3.112620022147894,60.70041998755187,2127.248275000602,106.02184,53.6253,17.731,16.9514,18.4459,192.11733809206635,223.2181632425636,190.91576323844487,0.2640399849042296,29258644,0
price_channel_trend,trend_following,10000,stateful_policy_instrumented,True,1,5,3364.085219986737,3359.5441000070423,3344.56259990111,3409.1358000878245,23.36837493627709,3389.4301200285554,2.951960009522736,63.971280003897846,2049.2702615680173,91.47124,39.80246,18.2104,1.3526,19.6516,190.31003774143755,223.5114608425647,189.6302808308974,0.2255600178614258,28099038,0
rsi_pullback_trend,momentum,10000,stateful_policy_instrumented,True,1,5,3301.665979996324,3304.8850999912247,3109.992499928921,3471.7552000656724,129.90862614177357,3445.8978000096977,4.068779991939664,68.66403999738395,1903.2444386510176,109.29078,56.54312,18.4331,19.285,17.7475,200.3631807398051,234.26446050871164,198.13552049454304,0.3282399848103523,29218747,0
stochastic_pullback_trend,momentum,10000,stateful_policy_instrumented,True,1,5,4795.148839987814,4806.13679997623,4724.950099946,4827.00319995638,37.52495205460831,4826.678960002027,2.9183799866586924,62.39029997959733,3311.205316754058,124.26842,62.18668,20.7247,18.6565,21.4699,241.5065050125122,258.8699056999758,226.633485686034,0.2748399972915649,29358210,0
supertrend_trend_following,trend_following,10000,stateful_policy_instrumented,True,1,5,3450.444839987904,3459.727799985558,3427.2609999170527,3465.959200053476,16.695321611261175,3465.9300400177017,2.8821400133892894,60.07461997214705,2070.3333160607144,111.98024,60.83546,19.3326,1.3302,41.3021,195.6735814455897,233.9383017271757,200.92798178084195,0.2505799988284707,28988821,0
support_resistance_bounce,price_action,10000,stateful_policy_instrumented,True,1,5,3759.2729199910536,3836.142399930395,3542.9845000617206,3946.922400034964,152.63415503182074,3909.053160017356,3.0753999948501587,62.66441999468952,2281.41613912303,137.32762,83.3296,19.2632,18.9639,46.1415,214.0962776495144,247.77666453737768,213.9032845385373,0.2940199803560972,29808752,0
triple_screen_trading,multi_timeframe,10000,stateful_policy_instrumented,True,1,5,4264.225280005485,4266.461199964397,4235.452700057067,4282.28990000207,16.465107315890272,4280.340860015713,5.732620018534362,190.9529200056568,2246.454323409125,96.01422,41.76202,18.7066,1.3072,21.4455,303.4793643048033,272.9870764538646,239.0728164697066,0.2230799524113536,34181489,0
turtle_trading,trend_following,10000,stateful_policy_instrumented,True,1,5,2475.584980007261,2473.1006000656635,2434.0603000018746,2503.521699924022,24.53863007570391,2501.006699958816,3.0027000000700355,64.64477996341884,1233.110040449537,82.79206,36.8324,16.9588,1.2605,18.5311,172.1406196244061,206.97959896642715,173.64943893626332,0.2146600047126412,28049032,0
volume_expansion_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3587.031379994005,3581.118200090714,3556.6110000945628,3623.2253999914974,22.131153527471056,3612.5551999546583,2.9502399964258075,62.3468000208959,2252.339380653575,104.95364,54.13604,17.9398,16.8934,19.1965,194.24072129186243,222.7373770903796,190.8815371338278,0.269299978390336,29358634,0
vwap_mean_reversion,mean_reversion,10000,stateful_policy_instrumented,True,1,5,3266.4571599802,3287.4940999317914,3143.295399961062,3365.8249999862164,89.26879437875304,3360.517839994281,3.1882000155746937,64.40199997741729,1909.4010974280536,92.7508,40.51904,18.1006,1.3292,19.7296,198.9738812670112,229.2944186134264,194.5481786271557,0.232760002836585,28099032,0
williams_r_reversal,mean_reversion,10000,stateful_policy_instrumented,True,1,5,4566.709839995019,4559.58889995236,4524.293800001033,4611.756899976172,29.545239280541097,4600.803459971212,2.847540006041527,62.60389997623861,3097.571919229813,122.7383,61.4,22.4291,18.974,21.4746,236.06586027890444,253.929339745082,221.55085974372923,0.2780999755486846,29238246,0
zscore_mean_reversion,mean_reversion,10000,stateful_policy_instrumented,True,1,5,3061.074459995143,3067.6188999786973,3020.386799937114,3083.553500007838,23.398001973634614,3082.998380018398,2.949780016206205,62.09329999983311,1767.405059444718,89.04672,38.86782,18.2515,1.3144,19.053,186.3422384252772,216.4034032030031,184.52128320932388,0.2157600130885839,28119032,0
